loan_id,severity,code,field,message,value
57496522,CLEAN,,,,
79362712,CLEAN,,,,
82251944,ERROR,XIRRDeviation,payments,"Interest rate: 0.5 , XIRR: 0.28890368607959527, difference: 0.21109631392040473 ",
56721442,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
57248583,ERROR,XIRRDeviation,payments,"Interest rate: 0.19 , XIRR: 0.10325105688515014, difference: 0.08674894311484986 ",
97987259,ERROR,INVALID_DATE,appraisal_date,Date is not valid formatted,
68531246,CLEAN,,,,
96227257,ERROR,XIRRDeviation,payments,"Interest rate: 0.16 , XIRR: 0.17238270361134442, difference: 0.012382703611344414 ",
56595445,CLEAN,,,,
51117775,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
86642894,CLEAN,,,,
72457171,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
87152791,CLEAN,,,,
35612451,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
35666371,CLEAN,,,,
82522951,ERROR,XIRRDeviation,payments,"Interest rate: 0.15 , XIRR: 0.1605141359261574, difference: 0.010514135926157409 ",
83898441,ERROR,XIRRDeviation,payments,"Interest rate: 0.21 , XIRR: 0.11473792671960771, difference: 0.09526207328039228 ",
64933882,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
13314659,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
69683127,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
41222884,CLEAN,,,,
53788773,ERROR,XIRRDeviation,payments,"Interest rate: 0.21 , XIRR: 0.11465899717586912, difference: 0.09534100282413087 ",
33817222,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
43365273,CLEAN,,,,
28133318,CLEAN,,,,
59768427,CLEAN,,,,
66526158,CLEAN,,,,
71317797,ERROR,XIRRDeviation,payments,"Interest rate: 0.19 , XIRR: 0.10448576133335025, difference: 0.08551423866664976 ",
43986823,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
25372336,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
34699374,CLEAN,,,,
94146169,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
32742879,CLEAN,,,,
26165342,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
95814762,ERROR,NON_COMPLETE_PAYMENTS,payments,Payments column is not consistent,
51247328,ERROR,XIRRDeviation,payments,"Interest rate: 0.25 , XIRR: 0.13795246082282797, difference: 0.11204753917717203 ",
13616691,ERROR,XIRRDeviation,payments,"Interest rate: 0.19 , XIRR: 0.20627123846871273, difference: 0.01627123846871273 ",
29492418,CLEAN,,,,
